time,usr_cpu,nice,kernel_cpu,idle,iowait,irq,softirq,steal,guest,guest_nice,ctx_switches,interrupts,soft_interrupts,syscalls,freq,load1,load5,load15,mem_total,mem_avail,mem_percent,mem_used,free,mem_active,inactive,buffers,cached,handles_num,pgpgin,pgpgout,fault,majflt,pgscank,pgsteal,pgfree,faultFlag
2022-04-06 02:15:08,6734406.19,4.61,797315.37,61030287.86,32160.52,0.0,7478.11,0.0,0.0,0.0,5073685625,12262452108,10005613318,0,2806.430769230769,58.01,22.79,11.79,201184202752,176391065600,12.3,23710375936,158218326016,7508824064,7508824064,537391104,18718109696,11520,533272,655068046,17338876325,5661,0,0,116247566656,0
2022-04-06 02:16:08,6737235.66,4.61,798312.33,61030288.31,32160.63,0.0,7494.8,0.0,0.0,0.0,5073768982,12267247468,10010708852,0,2807.8,64.04,30.94,15.28,201184202752,177907347456,11.6,22161297408,159734251520,7541465088,7541465088,537391104,18751262720,16000,533272,655068386,17344699490,5661,0,0,116258241291,0
2022-04-06 02:17:08,6739099.49,4.61,800167.59,61030312.2,32256.99,0.0,7498.82,0.0,0.0,0.0,5073908807,12271244990,10015224223,0,2807.1384615384613,66.99,37.85,18.64,201184202752,177023696896,12.0,23044911104,159226454016,8515141632,8515141632,537395200,18375442432,16128,533272,656129826,17347819919,5661,0,0,116262588603,0
2022-04-06 02:18:08,6741086.02,4.61,802021.97,61030312.21,32257.0,0.0,7501.67,0.0,0.0,0.0,5073998566,12275508640,10019896881,0,2784.123076923077,67.72,43.35,21.73,201184202752,176900763648,12.1,23167885312,159102824448,8515182592,8515182592,537395200,18376097792,16000,533272,656130418,17351544596,5661,0,0,116264816465,0
2022-04-06 02:19:08,6743332.29,4.61,803397.1,61030403.78,32385.95,0.0,7502.42,0.0,0.0,0.0,5074402003,12279413239,10024288300,0,2817.8615384615387,68.77,48.14,24.73,201184202752,193631322112,3.8,6471897088,175829118976,7962157056,7962157056,537518080,18345668608,10752,533272,657222498,17354532913,5668,0,0,116271298062,0
2022-04-06 02:20:08,6745593.68,4.61,804244.56,61030975.05,32544.82,0.0,7502.8,0.0,0.0,0.0,5081807544,12286286062,10028164865,0,2864.4461538461537,61.85,49.94,26.82,201184202752,193683734528,3.7,6419517440,175831445504,7989108736,7989108736,537518080,18395721728,10368,533272,658336274,17359425392,5675,0,0,116277341494,0
2022-04-06 02:21:08,6747983.36,4.61,805401.89,61031229.24,32581.13,0.0,7505.64,0.0,0.0,0.0,5084954919,12291775789,10032747295,0,625.8307692307693,63.34,52.42,29.12,201184202752,197188055040,2.0,2913021952,178633048064,8674598912,8674598912,537907200,19100225536,5504,533276,659039886,17368509941,5694,0,0,116288106438,30
2022-04-06 02:22:08,6750674.88,4.61,806498.81,61031281.41,32581.27,0.0,7508.61,0.0,0.0,0.0,5085325722,12296083919,10037517679,0,2823.9384615384615,66.35,55.32,31.57,201184202752,172719529984,14.1,27374596096,154161565696,8325955584,8325955584,537907200,19110133760,11136,533276,659053914,17374767716,5694,0,0,116292782496,30
2022-04-06 02:23:08,6754165.69,4.61,806845.08,61031281.42,32581.27,0.0,7515.48,0.0,0.0,0.0,5085404129,12300631938,10042340280,0,2817.892307692308,66.92,57.5,33.81,201184202752,172645388288,14.2,27448737792,154085019648,8325951488,8325951488,537907200,19112538112,11264,533276,659054526,17378265627,5694,0,0,116306746578,30
2022-04-06 02:24:09,6757643.96,4.61,807203.9,61031281.42,32581.27,0.0,7522.35,0.0,0.0,0.0,5085482652,12305148310,10047135774,0,2848.369230769231,67.1,59.25,35.89,201184202752,172672069632,14.2,27419959296,154113138688,8325955584,8325955584,537907200,19113197568,11264,533276,659055042,17381615318,5694,0,0,116322292257,30
